t_sec,xVest_m,yVest_m,zVest_m,omegaXVest_degPSec,omegaYVest_degPSec,omegaZVest_degPSec,xVis_m,yVis_m,zVis_m,xVisDot_mPSec,yVisDot_mPSec,zVisDot_mPSec,omegaXVis_degPSec,omegaYVis_degPSec,omegaZVis_degPSec,g_xvis,g_yvis,g_zvis,g,Pos ON,Vel ON,AngVel ON,G ON,Sickness,thetaXVest_deg,thetaYVest_deg,thetaZVest_deg,thetaXVis_deg,thetaYVis_deg,thetaZVis_deg
0.9239284,-0.2915467,-0.5605304,1.077935,-0.6731185,1.702267,-2.164688,0.2334823,0.4209994,-1.597935,0.02192911,-0.009454468,-0.002531697,0.6731185,-1.702267,2.164688,0, 0, -1, 1, 1, 1, 1, 1,0,2.705658,-4.533508,-83.73466,2.705658,-4.533508,-83.73466
0.9348983,-0.2918257,-0.5604668,1.077703,1.566231,6.693342,-11.68344,0.2337613,0.4209358,-1.597703,0.02500532,-0.005705123,0.02079058,-1.566231,-6.693342,11.68344,0, 0, -1, 1, 1, 1, 1, 1,0,2.722839,-4.460083,-83.86283,2.722839,-4.460083,-83.86283
0.9458689,-0.2923023,-0.5606052,1.077454,4.923716,9.218753,-15.21484,0.2342379,0.4210742,-1.597454,0.0433801,0.01259895,0.02270198,-4.923716,-9.218753,15.21484,0, 0, -1, 1, 1, 1, 1, 1,0,2.776855,-4.358948,-84.02975,2.776855,-4.358948,-84.02975
0.9598345,-0.2928103,-0.5605479,1.077263,3.094238,8.839119,-9.75417,0.2347459,0.4210169,-1.597263,0.04472408,-0.005036968,0.01682138,-3.094238,-8.839119,9.75417,0, 0, -1, 1, 1, 1, 1, 1,0,2.820068,-4.235504,-84.16597,2.820068,-4.235504,-84.16597
0.9797783,-0.2937379,-0.5606602,1.076655,8.758743,14.9223,-15.77461,0.2356735,0.4211292,-1.596655,0.04935515,0.01115609,0.02401206,-8.758743,-14.9223,15.77461,0, 0, -1, 1, 1, 1, 1, 1,0,2.994751,-3.937897,-84.48058,2.994751,-3.937897,-84.48058
0.9927442,-0.2943654,-0.5606704,1.076483,6.726817,9.960773,-10.35796,0.236301,0.4211394,-1.596483,0.04974023,0.0008079007,0.01366344,-6.726817,-9.960773,10.35796,0, 0, -1, 1, 1, 1, 1, 1,0,3.08197,-3.808746,-84.61488,3.08197,-3.808746,-84.61488
1.0136877,-0.2952077,-0.5608704,1.075908,9.847342,10.44623,-10.05826,0.2371434,0.4213394,-1.595908,0.04506573,0.01054949,0.02685037,-9.847342,-10.44623,10.05826,0, 0, -1, 1, 1, 1, 1, 1,0,3.288208,-3.589966,-84.82553,3.288208,-3.589966,-84.82553
1.0246585,-0.2956967,-0.5609378,1.075563,11.86677,10.40637,-3.602314,0.2376323,0.4214068,-1.595563,0.04452831,0.006138653,0.03143685,-11.86677,-10.40637,3.602314,0, 0, -1, 1, 1, 1, 1, 1,0,3.418396,-3.4758,-84.86505,3.418396,-3.4758,-84.86505
1.0356291,-0.2959509,-0.5609825,1.075248,10.03659,11.66948,-3.790844,0.2378865,0.4214514,-1.595248,0.02233812,0.00392384,0.02763976,-10.03659,-11.66948,3.790844,0, 0, -1, 1, 1, 1, 1, 1,0,3.528503,-3.347778,-84.90664,3.528503,-3.347778,-84.90664
1.046607,-0.2964032,-0.5610516,1.074977,6.81356,12.18157,-0.5358278,0.2383388,0.4215206,-1.594977,0.04033417,0.006165191,0.02420369,-6.81356,-12.18157,0.5358278,0, 0, -1, 1, 1, 1, 1, 1,0,3.603302,-3.21405,-84.91252,3.603302,-3.21405,-84.91252
1.0595653,-0.2969279,-0.561018,1.074808,2.216112,8.725498,1.776893,0.2388635,0.421487,-1.594808,0.04310002,-0.002761378,0.01386564,-2.216112,-8.725498,-1.776893,0, 0, -1, 1, 1, 1, 1, 1,0,3.632019,-3.100983,-84.8895,3.632019,-3.100983,-84.8895
1.0805087,-0.2976904,-0.5609854,1.07442,1.91906,4.423893,2.599183,0.239626,0.4214544,-1.59442,0.03747895,-0.006952742,0.01309577,-1.91906,-4.423893,-2.599183,0, 0, -1, 1, 1, 1, 1, 1,0,3.672211,-3.008331,-84.83506,3.672211,-3.008331,-84.83506
1.0914798,-0.2982044,-0.5609923,1.074418,1.80528,0.3143246,5.374811,0.24014,0.4214613,-1.594418,0.04519919,0.0006027606,0.0001886903,-1.80528,-0.3143246,-5.374811,0, 0, -1, 1, 1, 1, 1, 1,0,3.692017,-3.004883,-84.77609,3.692017,-3.004883,-84.77609
1.1024502,-0.2984011,-0.5611099,1.074429,-0.5647076,-1.794268,5.122705,0.2403368,0.4215789,-1.594429,0.01775222,0.01061046,-0.001011032,0.5647076,1.794268,-5.122705,0, 0, -1, 1, 1, 1, 1, 1,0,3.685822,-3.024567,-84.71989,3.685822,-3.024567,-84.71989
1.1134202,-0.2988394,-0.5612154,1.074412,-2.370189,-4.709777,7.966006,0.240775,0.4216844,-1.594412,0.03917677,0.009431199,0.001470628,2.370189,4.709777,-7.966006,0, 0, -1, 1, 1, 1, 1, 1,0,3.659821,-3.076233,-84.63251,3.659821,-3.076233,-84.63251
1.126386,-0.2993542,-0.5611968,1.074491,-2.007704,-1.536965,7.438274,0.2412898,0.4216658,-1.594491,0.04597236,-0.001660786,-0.00705834,2.007704,1.536965,-7.438274,0, 0, -1, 1, 1, 1, 1, 1,0,3.633789,-3.096161,-84.53606,3.633789,-3.096161,-84.53606
1.1473301,-0.3000808,-0.5612341,1.074398,0.330761,-0.2171074,8.625284,0.2420164,0.4217031,-1.594398,0.04164254,-0.002041508,0.007870619,-0.330761,0.2171074,-8.625284,0, 0, -1, 1, 1, 1, 1, 1,0,3.640717,-3.100708,-84.35542,3.640717,-3.100708,-84.35542
1.1583012,-0.3006099,-0.5611525,1.074296,2.289284,2.358825,6.972859,0.2425455,0.4216214,-1.594296,0.04754199,-0.007337637,0.009190792,-2.289284,-2.358825,-6.972859,0, 0, -1, 1, 1, 1, 1, 1,0,3.665833,-3.074829,-84.27892,3.665833,-3.074829,-84.27892
1.1692713,-0.3009946,-0.5611239,1.074191,2.762414,5.26333,5.305058,0.2429302,0.4215929,-1.594191,0.0345182,-0.00256126,0.009432282,-2.762414,-5.26333,-5.305058,0, 0, -1, 1, 1, 1, 1, 1,0,3.696136,-3.01709,-84.22072,3.696136,-3.01709,-84.22072
1.1802466,-0.3015662,-0.5610163,1.07402,2.380167,4.979999,4.61783,0.2435018,0.4214852,-1.59402,0.05152767,-0.009705269,0.01539086,-2.380167,-4.979999,-4.61783,0, 0, -1, 1, 1, 1, 1, 1,0,3.72226,-2.962433,-84.17004,3.72226,-2.962433,-84.17004
1.1922103,-0.3021836,-0.5608621,1.073848,3.48956,6.532722,2.179062,0.2441192,0.421331,-1.593848,0.0551213,-0.01376503,0.01532404,-3.48956,-6.532722,-2.179062,0, 0, -1, 1, 1, 1, 1, 1,0,3.764008,-2.884277,-84.14397,3.764008,-2.884277,-84.14397
1.203181,-0.3028361,-0.5607426,1.073673,5.78879,6.553768,0.776104,0.2447717,0.4212116,-1.593673,0.05839843,-0.01069113,0.01568459,-5.78879,-6.553768,-0.776104,0, 0, -1, 1, 1, 1, 1, 1,0,3.827515,-2.812378,-84.13545,3.827515,-2.812378,-84.13545
1.2141515,-0.3035539,-0.5606738,1.073477,5.099013,6.603959,-2.573152,0.2454895,0.4211428,-1.593477,0.063904,-0.006123747,0.01747974,-5.099013,-6.603959,2.573152,0, 0, -1, 1, 1, 1, 1, 1,0,3.883453,-2.739929,-84.16368,3.883453,-2.739929,-84.16368
1.2251226,-0.304343,-0.5604973,1.073287,5.897063,6.155755,-3.66063,0.2462787,0.4209663,-1.593287,0.07145196,-0.01598495,0.01717222,-5.897063,-6.155755,3.66063,0, 0, -1, 1, 1, 1, 1, 1,0,3.948151,-2.672394,-84.20384,3.948151,-2.672394,-84.20384
1.2370947,-0.3050003,-0.5604182,1.073156,3.443778,4.909486,-3.572505,0.2469359,0.4208872,-1.593156,0.0579865,-0.006978469,0.0116115,-3.443778,-4.909486,3.572505,0, 0, -1, 1, 1, 1, 1, 1,0,3.98938,-2.613617,-84.24661,3.98938,-2.613617,-84.24661
1.2480607,-0.3058334,-0.5602926,1.072972,2.373837,5.435057,-8.637509,0.247769,0.4207616,-1.592972,0.07343016,-0.01106903,0.01622267,-2.373837,-5.435057,8.637509,0, 0, -1, 1, 1, 1, 1, 1,0,4.015411,-2.554016,-84.34133,4.015411,-2.554016,-84.34133
1.2590318,-0.3067058,-0.5601363,1.072769,1.168286,5.85812,-6.31709,0.2486414,0.4206052,-1.592769,0.07683522,-0.01376913,0.01781641,-1.168286,-5.85812,6.31709,0, 0, -1, 1, 1, 1, 1, 1,0,4.028229,-2.489746,-84.41064,4.028229,-2.489746,-84.41064
1.2709993,-0.3075092,-0.5600055,1.072721,0.4309564,4.68952,-7.805666,0.2494449,0.4204745,-1.592721,0.07165955,-0.01165883,0.004295639,-0.4309564,-4.68952,7.805666,0, 0, -1, 1, 1, 1, 1, 1,0,4.033386,-2.433624,-84.50405,4.033386,-2.433624,-84.50405
1.28197,-0.3084109,-0.5598028,1.072618,-1.018115,2.350566,-7.684543,0.2503466,0.4202718,-1.592618,0.07921167,-0.01781291,0.00901641,1.018115,-2.350566,7.684543,0, 0, -1, 1, 1, 1, 1, 1,0,4.022217,-2.407837,-84.58836,4.022217,-2.407837,-84.58836
1.2929406,-0.3093287,-0.559569,1.07255,-1.571694,3.474418,-5.314553,0.2512644,0.420038,-1.59255,0.08102123,-0.02063679,0.006082643,1.571694,-3.474418,5.314553,0, 0, -1, 1, 1, 1, 1, 1,0,4.004974,-2.36972,-84.64666,4.004974,-2.36972,-84.64666
1.3039114,-0.3102,-0.559373,1.072545,-5.276903,4.103021,-5.776915,0.2521357,0.4198419,-1.592545,0.07896508,-0.01776687,0.0004105449,5.276903,-4.103021,5.776915,0, 0, -1, 1, 1, 1, 1, 1,0,3.947083,-2.324707,-84.71004,3.947083,-2.324707,-84.71004
1.3158794,-0.3110998,-0.5591708,1.072517,-4.179338,2.799825,-4.021242,0.2530355,0.4196398,-1.592517,0.08076473,-0.0181421,0.002546635,4.179338,-2.799825,4.021242,0, 0, -1, 1, 1, 1, 1, 1,0,3.897064,-2.291199,-84.75816,3.897064,-2.291199,-84.75816
1.3268504,-0.3119524,-0.5588896,1.072524,-4.386676,2.433951,-3.106417,0.253888,0.4193586,-1.592524,0.0746147,-0.02461683,-0.0006468503,4.386676,-2.433951,3.106417,0, 0, -1, 1, 1, 1, 1, 1,0,3.848938,-2.264496,-84.79224,3.848938,-2.264496,-84.79224
1.3378207,-0.3127583,-0.5586468,1.072587,-3.46895,0.2837473,-1.143335,0.254694,0.4191158,-1.592587,0.07389306,-0.02225836,-0.005770889,3.46895,-0.2837473,1.143335,0, 0, -1, 1, 1, 1, 1, 1,0,3.810883,-2.261383,-84.80479,3.810883,-2.261383,-84.80479
1.3487917,-0.3136049,-0.5583524,1.072614,-1.312943,2.286523,-0.5312968,0.2555405,0.4188213,-1.592614,0.07562804,-0.02630541,-0.002449491,1.312943,-2.286523,0.5312968,0, 0, -1, 1, 1, 1, 1, 1,0,3.796478,-2.236298,-84.81062,3.796478,-2.236298,-84.81062
1.3597621,-0.3144678,-0.5580854,1.072576,-3.046083,1.90554,1.318578,0.2564034,0.4185544,-1.592576,0.07671001,-0.02372698,0.00340168,3.046083,-1.90554,-1.318578,0, 0, -1, 1, 1, 1, 1, 1,0,3.763062,-2.215393,-84.79615,3.763062,-2.215393,-84.79615
1.3717297,-0.3152099,-0.5578227,1.07267,-2.233814,1.106707,2.093564,0.2571455,0.4182917,-1.59267,0.06675883,-0.02363638,-0.008450757,2.233814,-1.106707,-2.093564,0, 0, -1, 1, 1, 1, 1, 1,0,3.736328,-2.202148,-84.7711,3.736328,-2.202148,-84.7711
1.382701,-0.3160314,-0.5575037,1.072691,-4.275292,-0.420019,2.913013,0.2579671,0.4179727,-1.592691,0.07214836,-0.02801451,-0.001800634,4.275292,0.420019,-2.913013,0, 0, -1, 1, 1, 1, 1, 1,0,3.689423,-2.206757,-84.73914,3.689423,-2.206757,-84.73914
1.3936719,-0.3168686,-0.5571517,1.072717,-6.767838,-2.497952,7.302616,0.2588042,0.4176207,-1.592717,0.07586768,-0.03190164,-0.002365885,6.767838,2.497952,-7.302616,0, 0, -1, 1, 1, 1, 1, 1,0,3.615173,-2.234161,-84.65902,3.615173,-2.234161,-84.65902
1.4046447,-0.3176014,-0.5568141,1.072829,-7.19219,-0.4616796,7.217916,0.259537,0.4172831,-1.592829,0.06520609,-0.03004126,-0.009950108,7.19219,0.4616796,-7.217916,0, 0, -1, 1, 1, 1, 1, 1,0,3.536255,-2.239227,-84.57982,3.536255,-2.239227,-84.57982
1.4166126,-0.3183809,-0.556408,1.072861,-4.31452,-0.9052331,7.719344,0.2603165,0.416877,-1.592861,0.06995367,-0.03644384,-0.002931341,4.31452,0.9052331,-7.719344,0, 0, -1, 1, 1, 1, 1, 1,0,3.484619,-2.250061,-84.48743,3.484619,-2.250061,-84.48743
1.4275838,-0.3191459,-0.5559961,1.072834,-5.023584,-0.965218,9.748841,0.2610815,0.416465,-1.592834,0.0681155,-0.03667676,0.002462453,5.023584,0.965218,-9.748841,0, 0, -1, 1, 1, 1, 1, 1,0,3.429504,-2.260651,-84.38048,3.429504,-2.260651,-84.38048
1.4385538,-0.3198786,-0.5556014,1.072862,-2.631689,-0.8429194,10.17067,0.2618143,0.4160703,-1.592862,0.06462777,-0.03481231,-0.002502365,2.631689,0.8429194,-10.17067,0, 0, -1, 1, 1, 1, 1, 1,0,3.400635,-2.269897,-84.26891,3.400635,-2.269897,-84.26891
1.4495247,-0.3205829,-0.5551065,1.072892,-2.425629,-2.742741,10.4494,0.2625186,0.4155755,-1.592892,0.0642992,-0.04517705,-0.00274262,2.425629,2.742741,-10.4494,0, 0, -1, 1, 1, 1, 1, 1,0,3.374023,-2.299988,-84.15427,3.374023,-2.299988,-84.15427
1.4614929,-0.3213001,-0.5546829,1.072943,-1.649778,-3.66674,10.77392,0.2632357,0.4151519,-1.592943,0.06409651,-0.0378602,-0.004560058,1.649778,3.66674,-10.77392,0, 0, -1, 1, 1, 1, 1, 1,0,3.354279,-2.343872,-84.02532,3.354279,-2.343872,-84.02532
1.4724635,-0.3219662,-0.5543321,1.073059,-3.911155,-4.765155,11.30646,0.2637658,0.4142818,-1.592935,0.04729717,-0.07763373,0.0006807644,3.911155,4.765155,-11.30646,0, 0, -1, 1, 1, 1, 1, 1,0,3.311371,-2.396149,-83.90128,3.311371,-2.396149,-83.90128
1.483434,-0.3226374,-0.5538573,1.073149,-3.961262,-6.909955,12.23777,0.2639156,0.4117885,-1.592903,0.01336389,-0.2224558,0.002924846,3.961262,6.909955,-12.23777,0, 0, -1, 1, 1, 1, 1, 1,0,3.267914,-2.471954,-83.76703,3.267914,-2.471954,-83.76703
1.4954022,-0.3233698,-0.5534493,1.073266,-4.447006,-4.645897,10.73439,0.2637837,0.4080024,-1.592896,-0.01146991,-0.3292991,0.0006117285,4.447006,4.645897,-10.73439,0, 0, -1, 1, 1, 1, 1, 1,0,3.214691,-2.527557,-83.63856,3.214691,-2.527557,-83.63856
1.5163459,-0.324704,-0.5525765,1.073405,-3.061419,-4.700684,12.73745,0.2621107,0.3951666,-1.592788,-0.1020007,-0.6894544,0.005214575,3.061419,4.700684,-12.73745,0, 0, -1, 1, 1, 1, 1, 1,0,3.150574,-2.626007,-83.37179,3.150574,-2.626007,-83.37179
1.5283137,-0.3253024,-0.5521874,1.073435,-1.91248,-2.779472,10.58813,0.2604518,0.3856491,-1.592695,-0.1486285,-0.8526865,0.008351924,1.91248,2.779472,-10.58813,0, 0, -1, 1, 1, 1, 1, 1,0,3.127686,-2.659271,-83.24507,3.127686,-2.659271,-83.24507
1.5392847,-0.3258881,-0.5518148,1.073579,-1.635615,-3.635628,11.08143,0.2582161,0.3737347,-1.592715,-0.1982417,-1.056457,-0.00179696,1.635615,3.635628,-11.08143,0, 0, -1, 1, 1, 1, 1, 1,0,3.109741,-2.699158,-83.1235,3.109741,-2.699158,-83.1235
1.5502557,-0.3264963,-0.5515053,1.073689,-1.326851,-4.094602,10.10298,0.2555317,0.3598301,-1.592701,-0.2385733,-1.235783,0.001228994,1.326851,4.094602,-10.10298,0, 0, -1, 1, 1, 1, 1, 1,0,3.095184,-2.74408,-83.01266,3.095184,-2.74408,-83.01266
1.5612258,-0.3271539,-0.5511597,1.073753,-1.329742,-4.170049,11.22074,0.2525059,0.3441416,-1.592642,-0.2744741,-1.423108,0.005385132,1.329742,4.170049,-11.22074,0, 0, -1, 1, 1, 1, 1, 1,0,3.080597,-2.789825,-82.88956,3.080597,-2.789825,-82.88956
1.5721962,-0.3277031,-0.5508139,1.073903,-1.265724,-4.85426,10.26836,0.2490471,0.3269656,-1.592669,-0.309913,-1.539016,-0.00242469,1.265724,4.85426,-10.26836,0, 0, -1, 1, 1, 1, 1, 1,0,3.066711,-2.843079,-82.77692,3.066711,-2.843079,-82.77692
1.5841648,-0.3282879,-0.5504494,1.074027,-2.126536,-5.015464,9.724951,0.2453546,0.3085051,-1.592669,-0.3303164,-1.651395,-3.19919E-05,2.126536,5.015464,-9.724951,0, 0, -1, 1, 1, 1, 1, 1,0,3.04126,-2.903107,-82.66052,3.04126,-2.903107,-82.66052
1.5951356,-0.3288627,-0.5500488,1.074219,-2.35889,-5.691378,10.11221,0.2414283,0.2889313,-1.592737,-0.3527059,-1.758337,-0.006103961,2.35889,5.691378,-10.11221,0, 0, -1, 1, 1, 1, 1, 1,0,3.015381,-2.965546,-82.54958,3.015381,-2.965546,-82.54958
1.6057068,-0.3293463,-0.5497467,1.074442,-3.215962,-4.595881,9.298577,0.2372251,0.2685395,-1.592837,-0.375689,-1.822667,-0.008950367,3.215962,4.595881,-9.298577,0, 0, -1, 1, 1, 1, 1, 1,0,2.981384,-3.01413,-82.45129,2.981384,-3.01413,-82.45129
1.6176759,-0.3298952,-0.5494038,1.074598,-3.108081,-5.252376,8.958998,0.2329336,0.2473268,-1.592869,-0.3830707,-1.893467,-0.002862359,3.108081,5.252376,-8.958998,0, 0, -1, 1, 1, 1, 1, 1,0,2.944183,-3.076996,-82.34406,2.944183,-3.076996,-82.34406
1.6286461,-0.3305445,-0.5491141,1.074695,-2.951555,-6.30648,8.611252,0.2286165,0.2255031,-1.592844,-0.3855116,-1.948843,0.002310031,2.951555,6.30648,-8.611252,0, 0, -1, 1, 1, 1, 1, 1,0,2.911804,-3.146179,-82.24959,2.911804,-3.146179,-82.24959
1.639617,-0.3310294,-0.5488588,1.074854,-2.217002,-7.385371,7.965353,0.2240316,0.2031483,-1.592879,-0.4099142,-1.998655,-0.003176101,2.217002,7.385371,-7.965353,0, 0, -1, 1, 1, 1, 1, 1,0,2.887482,-3.227203,-82.1622,2.887482,-3.227203,-82.1622
1.6505875,-0.3315455,-0.5485916,1.074914,-2.317227,-6.645686,8.325189,0.2193929,0.1803006,-1.592815,-0.4169911,-2.05384,0.005765218,2.317227,6.645686,-8.325189,0, 0, -1, 1, 1, 1, 1, 1,0,2.862061,-3.30011,-82.07087,2.862061,-3.30011,-82.07087
1.6625557,-0.3320386,-0.5483416,1.075041,-0.6349223,-4.074722,6.13567,0.2146615,0.1570604,-1.592819,-0.4215155,-2.070471,-0.0003929533,0.6349223,4.074722,-6.13567,0, 0, -1, 1, 1, 1, 1, 1,0,2.854462,-3.348877,-81.99744,2.854462,-3.348877,-81.99744
1.6735259,-0.3325126,-0.5481297,1.075199,-1.029289,-4.73751,7.197371,0.2098546,0.1335095,-1.592854,-0.4444433,-2.177493,-0.003163307,1.029289,4.73751,-7.197371,0, 0, -1, 1, 1, 1, 1, 1,0,2.84317,-3.400848,-81.91848,2.84317,-3.400848,-81.91848
1.6844971,-0.3329842,-0.5478604,1.075287,0.1362988,-6.27809,4.971429,0.2049993,0.1096042,-1.592818,-0.4322551,-2.128224,0.003173254,-0.1362988,6.27809,-4.971429,0, 0, -1, 1, 1, 1, 1, 1,0,2.844666,-3.469727,-81.86394,2.844666,-3.469727,-81.86394
1.6954675,-0.3335306,-0.5476836,1.075335,1.123852,-7.012946,5.914825,0.2001823,0.08553854,-1.592743,-0.4278096,-2.137345,0.006680616,-1.123852,7.012946,-5.914825,0, 0, -1, 1, 1, 1, 1, 1,0,2.856995,-3.546661,-81.79905,2.856995,-3.546661,-81.79905
1.7064244,-0.3339596,-0.5475202,1.07546,-0.5904705,-5.628967,2.994131,0.195218,0.06127107,-1.592744,-0.4484401,-2.192123,-0.000139989,0.5904705,5.628967,-2.994131,0, 0, -1, 1, 1, 1, 1, 1,0,2.850525,-3.608337,-81.76624,2.850525,-3.608337,-81.76624
1.7173948,-0.3344295,-0.5473968,1.075525,0.2893083,-5.015605,3.432755,0.1902701,0.03686053,-1.592686,-0.4403405,-2.172433,0.005209074,-0.2893083,5.015605,-3.432755,0, 0, -1, 1, 1, 1, 1, 1,0,2.853699,-3.663361,-81.72858,2.853699,-3.663361,-81.72858
1.729363,-0.3348988,-0.5472,1.075655,0.9307094,-3.332705,2.825914,0.1853021,0.01222068,-1.592692,-0.4422148,-2.19325,-0.000551777,-0.9307094,3.332705,-2.825914,0, 0, -1, 1, 1, 1, 1, 1,0,2.864838,-3.703247,-81.69476,2.864838,-3.703247,-81.69476
1.7403335,-0.3353323,-0.5470662,1.075751,1.057078,-4.283949,1.445833,0.180282,-0.01248866,-1.592665,-0.4457857,-2.194221,0.002392422,-1.057078,4.283949,-1.445833,0, 0, -1, 1, 1, 1, 1, 1,0,2.876434,-3.750244,-81.6789,2.876434,-3.750244,-81.6789
1.7513044,-0.3357816,-0.5469208,1.07581,1.808095,-5.176714,1.577215,0.1752644,-0.0373224,-1.592601,-0.4430455,-2.192747,0.005652373,-1.808095,5.176714,-1.577215,0, 0, -1, 1, 1, 1, 1, 1,0,2.896271,-3.807037,-81.6616,2.896271,-3.807037,-81.6616
1.762275,-0.3363219,-0.5467976,1.075882,1.688528,-5.73599,-1.47781,0.1703256,-0.06222951,-1.592549,-0.4545686,-2.29248,0.004750947,-1.688528,5.73599,1.47781,0, 0, -1, 1, 1, 1, 1, 1,0,2.914795,-3.869965,-81.67781,2.914795,-3.869965,-81.67781
1.7752411,-0.3367632,-0.5466936,1.075951,2.450143,-5.097992,-0.960875,0.1652771,-0.08719873,-1.592494,-0.4308414,-2.130879,0.004679741,-2.450143,5.097992,0.960875,0, 0, -1, 1, 1, 1, 1, 1,0,2.946564,-3.936066,-81.69027,2.946564,-3.936066,-81.69027
1.7961846,-0.3375605,-0.5465487,1.076075,3.132848,-5.930553,-3.958681,0.1558417,-0.1336753,-1.592372,-0.4058917,-2.000343,0.003452567,-3.132848,5.930553,3.958681,0, 0, -1, 1, 1, 1, 1, 1,0,3.012177,-4.060272,-81.77318,3.012177,-4.060272,-81.77318
1.8071551,-0.337982,-0.5464712,1.076149,5.115704,-5.432827,-4.287427,0.1515744,-0.1549654,-1.592446,-0.3749532,-1.870689,-0.00655704,-5.115704,5.432827,4.287427,0, 0, -1, 1, 1, 1, 1, 1,0,3.068298,-4.119873,-81.82021,3.068298,-4.119873,-81.82021
1.8181257,-0.3383628,-0.546356,1.076203,4.745683,-5.649755,-6.797231,0.1474539,-0.1754448,-1.5925,-0.3748662,-1.863151,-0.004858691,-4.745683,5.649755,6.797231,0, 0, -1, 1, 1, 1, 1, 1,0,3.120361,-4.181854,-81.89478,3.120361,-4.181854,-81.89478
1.8290963,-0.3387223,-0.5462887,1.076277,5.05724,-3.059936,-8.736118,0.1434924,-0.1950617,-1.592574,-0.3576418,-1.770979,-0.00671547,-5.05724,3.059936,8.736118,0, 0, -1, 1, 1, 1, 1, 1,0,3.175842,-4.215424,-81.99062,3.175842,-4.215424,-81.99062
1.8400674,-0.3391063,-0.5462041,1.076293,5.184965,-3.999989,-8.261451,0.139728,-0.213914,-1.592589,-0.3550891,-1.778295,-0.001439332,-5.184965,3.999989,8.261451,0, 0, -1, 1, 1, 1, 1, 1,0,3.232727,-4.259308,-82.08126,3.232727,-4.259308,-82.08126
1.8510381,-0.3394446,-0.546113,1.076278,4.737295,-3.407625,-9.374447,0.1360839,-0.232022,-1.592574,-0.3280429,-1.630109,0.001330688,-4.737295,3.407625,9.374447,0, 0, -1, 1, 1, 1, 1, 1,0,3.284698,-4.296692,-82.1841,3.284698,-4.296692,-82.1841
1.8620081,-0.3397274,-0.5460659,1.076278,4.289709,-1.922301,-11.81061,0.1325436,-0.2493653,-1.592575,-0.315858,-1.547347,-6.381426E-05,-4.289709,1.922301,11.81061,0, 0, -1, 1, 1, 1, 1, 1,0,3.331757,-4.31778,-82.31367,3.331757,-4.31778,-82.31367
1.8729787,-0.3400236,-0.5460069,1.076284,6.306251,-1.755291,-12.18828,0.1291697,-0.2660288,-1.59258,-0.3017427,-1.490273,-0.0004690971,-6.306251,1.755291,12.18828,0, 0, -1, 1, 1, 1, 1, 1,0,3.40094,-4.337036,-82.44738,3.40094,-4.337036,-82.44738
1.8849472,-0.3403209,-0.5459918,1.076277,6.795283,-1.387105,-11.83119,0.1259436,-0.2819842,-1.592574,-0.2908874,-1.438635,0.0006234233,-6.795283,1.387105,11.83119,0, 0, -1, 1, 1, 1, 1, 1,0,3.482269,-4.353638,-82.58898,3.482269,-4.353638,-82.58898
1.8959179,-0.3404962,-0.5459273,1.076235,7.460613,-1.140511,-13.82314,0.1227364,-0.2973512,-1.592532,-0.2840233,-1.360895,0.003673858,-7.460613,1.140511,13.82314,0, 0, -1, 1, 1, 1, 1, 1,0,3.564117,-4.36615,-82.74063,3.564117,-4.36615,-82.74063
1.9068885,-0.3406659,-0.5458784,1.076211,7.265958,-1.763636,-14.57434,0.1196591,-0.3120906,-1.592508,-0.2766002,-1.324818,0.002164403,-7.265958,1.763636,14.57434,0, 0, -1, 1, 1, 1, 1, 1,0,3.643829,-4.385498,-82.90052,3.643829,-4.385498,-82.90052
1.917859,-0.340857,-0.5457127,1.076197,8.239649,0.1112714,-15.57174,0.1167329,-0.3263592,-1.592494,-0.2638628,-1.28664,0.001289934,-8.239649,-0.1112714,15.57174,0, 0, -1, 1, 1, 1, 1, 1,0,3.734222,-4.384277,-83.07135,3.734222,-4.384277,-83.07135
1.9288297,-0.3410713,-0.5456399,1.076159,7.649771,1.101567,-14.85307,0.1139546,-0.3399708,-1.592456,-0.247925,-1.214672,0.003393518,-7.649771,-1.101567,14.85307,0, 0, -1, 1, 1, 1, 1, 1,0,3.818146,-4.372192,-83.2343,3.818146,-4.372192,-83.2343
1.9407975,-0.3412552,-0.54553,1.076076,6.206637,0.7522423,-13.53654,0.1112657,-0.3530779,-1.592373,-0.2406877,-1.173233,0.007384023,-6.206637,-0.7522423,13.53654,0, 0, -1, 1, 1, 1, 1, 1,0,3.892426,-4.36319,-83.3963,3.892426,-4.36319,-83.3963
1.9517683,-0.3413399,-0.5454594,1.076025,5.952858,1.146064,-15.42527,0.1085924,-0.3656259,-1.592322,-0.2402533,-1.127699,0.004596098,-5.952858,-1.146064,15.42527,0, 0, -1, 1, 1, 1, 1, 1,0,3.957733,-4.350616,-83.56553,3.957733,-4.350616,-83.56553
1.9627391,-0.3413224,-0.545382,1.075966,4.815139,0.6370115,-15.14641,0.1059273,-0.3776816,-1.592263,-0.2377483,-1.07547,0.005253431,-4.815139,-0.6370115,15.14641,0, 0, -1, 1, 1, 1, 1, 1,0,4.010559,-4.343628,-83.7317,4.010559,-4.343628,-83.7317
