Time,Head_X,Head_Y,Head_Z,Head_A,Head_B,Head_C,Body_X,Body_Y,Body_Z,Body_A,Body_B,Body_C,Event,Event_ID,Target_ID,Total_Head_Distance,Total_Head_Rotation,Total_Body_Distance,Total_Body_Rotation,Total_Balls,Total_Visits,Total_Revisits
4567.48,0.316,1.563,-0.249,357.905,85.418,356.672,-0.119,1.401,-0.172,11.620,285.974,1.539,Finding,0,-1,4.865,40.238,4.958,24.795,0,0,0
4578.01,0.321,1.563,-0.232,357.898,85.443,356.659,-0.113,1.401,-0.154,11.632,285.975,1.532,Finding,0,-1,4.883,40.238,4.977,24.795,0,0,0
4589.03,0.327,1.562,-0.214,357.894,85.470,356.644,-0.108,1.401,-0.137,11.615,285.976,1.535,Finding,0,-1,4.902,40.238,4.995,24.795,0,0,0
4600.21,0.332,1.562,-0.196,357.885,85.499,356.642,-0.103,1.401,-0.119,11.610,285.987,1.537,Finding,0,-1,4.920,40.238,5.014,24.795,0,0,0
4611.20,0.337,1.562,-0.178,357.873,85.533,356.630,-0.098,1.401,-0.101,11.627,285.982,1.537,Finding,0,-1,4.939,40.238,5.032,24.795,0,0,0
4622.40,0.342,1.562,-0.161,357.889,85.557,356.613,-0.093,1.400,-0.083,11.614,285.989,1.529,Finding,0,-1,4.957,40.238,5.051,24.795,0,0,0
4633.68,0.347,1.562,-0.143,357.886,85.582,356.609,-0.088,1.400,-0.065,11.598,286.000,1.538,Finding,0,-1,4.976,40.238,5.069,24.795,0,0,0
4645.70,0.352,1.562,-0.125,357.891,85.616,356.594,-0.083,1.400,-0.048,11.618,285.987,1.536,Finding,0,-1,4.994,40.238,5.088,24.795,0,0,0
4656.13,0.357,1.562,-0.108,357.894,85.636,356.571,-0.078,1.400,-0.030,11.614,285.985,1.536,Finding,0,-1,5.012,40.238,5.106,24.795,0,0,0
4667.13,0.362,1.561,-0.090,357.899,85.653,356.548,-0.073,1.400,-0.012,11.589,286.005,1.538,Finding,0,-1,5.031,40.238,5.125,24.795,0,0,0
4678.39,0.367,1.561,-0.072,357.906,85.687,356.530,-0.068,1.400,0.006,11.607,285.988,1.538,Finding,0,-1,5.049,40.238,5.143,24.795,0,0,0
4689.51,0.372,1.561,-0.054,357.907,85.705,356.503,-0.062,1.400,0.024,11.613,285.986,1.533,Finding,0,-1,5.068,40.238,5.162,24.795,0,0,0
4700.74,0.378,1.561,-0.037,357.901,85.728,356.484,-0.057,1.400,0.041,11.592,285.999,1.538,Finding,0,-1,5.086,40.238,5.180,24.795,0,0,0
4711.86,0.383,1.561,-0.019,357.908,85.753,356.455,-0.052,1.399,0.059,11.600,285.992,1.536,Finding,0,-1,5.105,40.238,5.199,24.795,0,0,0
4723.12,0.388,1.561,-0.001,357.914,85.778,356.433,-0.047,1.399,0.077,11.596,285.993,1.532,Finding,0,-1,5.123,40.238,5.217,24.795,0,0,0
4734.32,0.393,1.561,0.016,357.910,85.811,356.404,-0.042,1.399,0.095,11.591,286.013,1.536,Finding,0,-1,5.142,40.238,5.236,24.795,0,0,0
4745.38,0.398,1.561,0.034,357.922,85.846,356.390,-0.037,1.399,0.113,11.594,286.005,1.541,Finding,0,-1,5.160,40.238,5.254,24.795,0,0,0
4754.77,0.403,1.560,0.052,357.923,85.869,356.357,-0.032,1.399,0.131,11.586,286.012,1.533,Finding,0,-1,5.178,40.238,5.273,24.795,0,0,0
4765.79,0.408,1.560,0.070,357.939,85.909,356.343,-0.027,1.399,0.148,11.601,286.013,1.536,Finding,0,-1,5.197,40.238,5.292,24.795,0,0,0
4777.29,0.413,1.560,0.087,357.943,85.934,356.329,-0.022,1.399,0.166,11.608,286.004,1.535,Finding,0,-1,5.215,40.238,5.310,24.795,0,0,0
4788.14,0.418,1.560,0.105,357.965,85.974,356.303,-0.017,1.398,0.184,11.595,286.005,1.538,Finding,0,-1,5.234,40.238,5.328,24.795,0,0,0
4799.42,0.423,1.560,0.123,357.981,86.008,356.294,-0.011,1.398,0.202,11.595,286.012,1.539,Finding,0,-1,5.252,40.238,5.347,24.795,0,0,0
4810.54,0.429,1.560,0.141,358.000,86.043,356.292,-0.006,1.398,0.219,11.601,286.001,1.531,Finding,0,-1,5.271,40.238,5.366,24.795,0,0,0
4821.99,0.434,1.560,0.158,358.006,86.079,356.287,-0.001,1.398,0.237,11.597,286.002,1.525,Finding,0,-1,5.289,40.238,5.384,24.795,0,0,0
4833.24,0.439,1.559,0.176,358.013,86.117,356.285,0.004,1.398,0.255,11.585,286.014,1.531,Finding,0,-1,5.308,40.238,5.403,24.795,0,0,0
4844.16,0.444,1.559,0.194,358.027,86.144,356.276,0.009,1.398,0.273,11.603,286.004,1.529,Finding,0,-1,5.326,40.238,5.421,24.795,0,0,0
4855.23,0.449,1.559,0.211,358.045,86.166,356.277,0.014,1.398,0.291,11.602,286.003,1.519,Finding,0,-1,5.344,40.238,5.440,24.795,0,0,0
4866.48,0.454,1.559,0.229,358.055,86.190,356.268,0.019,1.398,0.309,11.593,286.019,1.531,Finding,0,-1,5.363,40.238,5.458,24.795,0,0,0
4877.59,0.459,1.559,0.247,358.063,86.207,356.279,0.024,1.397,0.326,11.592,286.006,1.531,Finding,0,-1,5.381,40.238,5.477,24.795,0,0,0
4888.86,0.464,1.559,0.265,358.064,86.234,356.275,0.030,1.397,0.344,11.598,286.000,1.522,Finding,0,-1,5.400,40.238,5.495,24.795,0,0,0
4900.47,0.470,1.559,0.282,358.063,86.254,356.263,0.035,1.397,0.362,11.588,286.009,1.520,Finding,0,-1,5.418,40.238,5.514,24.795,0,0,0
4911.09,0.475,1.558,0.300,358.071,86.276,356.262,0.040,1.397,0.380,11.591,286.008,1.522,Finding,0,-1,5.437,40.238,5.533,24.795,0,0,0
4922.16,0.480,1.558,0.318,358.076,86.293,356.257,0.045,1.397,0.398,11.585,286.007,1.518,Finding,0,-1,5.455,40.238,5.551,24.795,0,0,0
4933.33,0.485,1.558,0.336,358.074,86.308,356.261,0.050,1.397,0.416,11.580,286.021,1.526,Finding,0,-1,5.474,40.238,5.570,24.795,0,0,0
4945.27,0.490,1.558,0.353,358.088,86.321,356.255,0.055,1.397,0.433,11.578,286.005,1.520,Finding,0,-1,5.492,40.238,5.588,24.795,0,0,0
4955.77,0.495,1.558,0.370,358.081,86.348,356.254,0.060,1.397,0.450,11.571,286.004,1.514,Finding,0,-1,5.510,40.238,5.606,24.795,0,0,0
4966.86,0.499,1.558,0.386,358.092,86.368,356.250,0.064,1.396,0.466,11.565,286.019,1.519,Finding,0,-1,5.526,40.238,5.622,24.795,0,0,0
4978.25,0.504,1.558,0.401,358.108,86.387,356.249,0.069,1.396,0.481,11.573,286.014,1.515,Finding,0,-1,5.542,40.238,5.637,24.795,0,0,0
4989.17,0.508,1.558,0.415,358.118,86.409,356.242,0.073,1.396,0.495,11.564,286.002,1.510,Finding,0,-1,5.556,40.238,5.652,24.795,0,0,0
5000.41,0.512,1.558,0.429,358.131,86.429,356.242,0.077,1.396,0.509,11.550,286.027,1.519,Finding,0,-1,5.571,40.238,5.667,24.795,0,0,0
5011.54,0.516,1.558,0.442,358.152,86.452,356.246,0.081,1.396,0.522,11.549,286.018,1.518,Finding,0,-1,5.585,40.238,5.681,24.795,0,0,0
5022.68,0.519,1.558,0.455,358.158,86.466,356.257,0.084,1.396,0.535,11.555,285.992,1.495,Finding,0,-1,5.598,40.238,5.694,24.795,0,0,0
5033.82,0.523,1.558,0.467,358.159,86.483,356.264,0.088,1.396,0.547,11.544,286.012,1.506,Finding,0,-1,5.610,40.238,5.707,24.795,0,0,0
5045.04,0.526,1.558,0.479,358.179,86.524,356.252,0.091,1.396,0.559,11.552,286.011,1.512,Finding,0,-1,5.623,40.238,5.719,24.795,0,0,0
5056.16,0.529,1.558,0.490,358.190,86.551,356.223,0.094,1.396,0.570,11.534,286.004,1.498,Finding,0,-1,5.634,40.238,5.730,24.795,0,0,0
5067.39,0.533,1.558,0.500,358.226,86.590,356.199,0.098,1.396,0.581,11.547,286.003,1.504,Finding,0,-1,5.645,40.238,5.742,24.795,0,0,0
5078.67,0.535,1.558,0.511,358.238,86.624,356.169,0.101,1.396,0.591,11.543,286.009,1.509,Finding,0,-1,5.656,40.238,5.753,24.795,0,0,0
5089.92,0.538,1.558,0.521,358.262,86.667,356.165,0.103,1.396,0.601,11.519,286.007,1.488,Finding,0,-1,5.666,40.238,5.763,24.795,0,0,0
5101.25,0.541,1.558,0.530,358.275,86.709,356.169,0.106,1.396,0.611,11.523,286.014,1.491,Finding,0,-1,5.676,40.238,5.773,24.795,0,0,0
5112.24,0.544,1.558,0.539,358.299,86.765,356.158,0.109,1.396,0.620,11.537,285.996,1.489,Finding,0,-1,5.686,40.238,5.783,24.795,0,0,0
5123.51,0.546,1.557,0.548,358.319,86.826,356.143,0.111,1.397,0.629,11.541,286.007,1.491,Finding,0,-1,5.695,40.238,5.792,24.795,0,0,0
5134.98,0.549,1.557,0.556,358.340,86.898,356.119,0.114,1.397,0.637,11.521,286.036,1.498,Finding,0,-1,5.703,40.238,5.800,24.795,0,0,0
5146.34,0.551,1.557,0.564,358.371,86.980,356.107,0.116,1.397,0.646,11.552,286.023,1.499,Finding,0,-1,5.712,40.238,5.809,24.795,0,0,0
5157.62,0.554,1.557,0.572,358.396,87.066,356.098,0.118,1.397,0.653,11.569,286.014,1.503,Finding,0,-1,5.720,40.238,5.817,24.795,0,0,0
5168.84,0.556,1.557,0.579,358.417,87.157,356.085,0.120,1.397,0.661,11.543,286.042,1.514,Finding,0,-1,5.727,40.238,5.825,24.795,0,0,0
5180.31,0.558,1.557,0.586,358.425,87.253,356.103,0.122,1.397,0.668,11.560,286.022,1.514,Finding,0,-1,5.735,40.238,5.832,24.795,0,0,0
5191.62,0.560,1.557,0.593,358.447,87.358,356.102,0.124,1.397,0.675,11.580,286.013,1.514,Finding,0,-1,5.742,40.344,5.839,24.795,0,0,0
5202.90,0.562,1.557,0.600,358.464,87.480,356.119,0.126,1.397,0.682,11.570,286.035,1.518,Finding,0,-1,5.749,40.466,5.846,24.795,0,0,0
5214.37,0.563,1.557,0.606,358.492,87.599,356.123,0.127,1.396,0.688,11.585,286.027,1.520,Finding,0,-1,5.755,40.586,5.853,24.795,0,0,0
5225.69,0.563,1.557,0.612,358.507,87.719,356.108,0.127,1.396,0.695,11.598,286.035,1.518,Finding,0,-1,5.761,40.708,5.860,24.795,0,0,0
5237.25,0.562,1.557,0.618,358.510,87.837,356.102,0.127,1.396,0.701,11.615,286.041,1.519,Finding,0,-1,5.767,40.827,5.866,24.795,0,0,0
5248.38,0.559,1.556,0.624,358.539,87.970,356.102,0.124,1.396,0.707,11.605,286.042,1.526,Finding,0,-1,5.774,40.963,5.872,24.795,0,0,0
5259.61,0.553,1.556,0.630,358.545,88.078,356.107,0.117,1.396,0.713,11.617,286.041,1.531,Finding,0,-1,5.782,41.069,5.881,24.795,0,0,0
5270.97,0.544,1.556,0.636,358.549,88.212,356.108,0.108,1.395,0.720,11.637,286.035,1.540,Finding,0,-1,5.793,41.203,5.892,24.795,0,0,0
5282.07,0.532,1.556,0.643,358.545,88.348,356.105,0.097,1.395,0.727,11.628,286.052,1.541,Finding,0,-1,5.806,41.339,5.906,24.795,0,0,0
5293.21,0.519,1.555,0.650,358.545,88.469,356.075,0.084,1.395,0.734,11.628,286.085,1.547,Finding,0,-1,5.822,41.461,5.921,24.795,0,0,0
5304.43,0.504,1.555,0.658,358.539,88.603,356.053,0.069,1.395,0.742,11.632,286.092,1.557,Finding,0,-1,5.838,41.594,5.938,24.795,0,0,0
5315.73,0.488,1.555,0.666,358.541,88.734,356.025,0.053,1.394,0.751,11.641,286.077,1.553,Finding,0,-1,5.856,41.722,5.956,24.795,0,0,0
5326.77,0.471,1.555,0.674,358.563,88.863,355.993,0.036,1.394,0.759,11.631,286.090,1.555,Finding,0,-1,5.876,41.853,5.975,24.795,0,0,0
5336.14,0.453,1.554,0.683,358.575,88.977,355.977,0.017,1.394,0.768,11.622,286.106,1.567,Finding,0,-1,5.896,41.968,5.995,24.795,0,0,0
5347.19,0.433,1.554,0.692,358.580,89.100,355.967,-0.002,1.393,0.777,11.628,286.146,1.568,Finding,0,-1,5.917,42.089,6.016,24.795,0,0,0
5358.48,0.413,1.554,0.701,358.590,89.221,355.945,-0.021,1.393,0.787,11.630,286.150,1.573,Finding,0,-1,5.939,42.209,6.038,24.795,0,0,0
5369.86,0.393,1.554,0.710,358.592,89.330,355.933,-0.042,1.393,0.796,11.597,286.160,1.576,Finding,0,-1,5.962,42.319,6.061,24.795,0,0,0
5380.91,0.372,1.553,0.720,358.593,89.444,355.906,-0.063,1.393,0.806,11.596,286.167,1.575,Finding,0,-1,5.985,42.435,6.084,24.795,0,0,0
5392.01,0.350,1.553,0.729,358.598,89.552,355.877,-0.084,1.393,0.816,11.616,286.192,1.577,Finding,0,-1,6.008,42.541,6.108,24.795,0,0,0
5403.11,0.328,1.553,0.739,358.600,89.662,355.855,-0.106,1.392,0.826,11.600,286.218,1.582,Finding,0,-1,6.032,42.651,6.132,24.795,0,0,0
5414.44,0.306,1.553,0.749,358.607,89.763,355.837,-0.128,1.392,0.836,11.605,286.228,1.584,Finding,0,-1,6.056,42.752,6.156,24.795,0,0,0
5425.67,0.284,1.552,0.759,358.604,89.863,355.809,-0.151,1.392,0.846,11.609,286.225,1.586,Finding,0,-1,6.081,42.752,6.181,24.795,0,0,0
5436.68,0.261,1.552,0.769,358.616,89.968,355.796,-0.173,1.391,0.856,11.614,286.228,1.581,Finding,0,-1,6.105,42.857,6.205,24.795,0,0,0
5447.86,0.238,1.552,0.779,358.621,90.065,355.778,-0.196,1.391,0.866,11.599,286.255,1.577,Finding,0,-1,6.130,42.857,6.230,24.795,0,0,0
5459.04,0.216,1.552,0.789,358.639,90.162,355.756,-0.219,1.391,0.877,11.598,286.270,1.584,Finding,0,-1,6.155,42.857,6.256,24.795,0,0,0
5470.21,0.192,1.551,0.799,358.650,90.253,355.737,-0.242,1.391,0.887,11.615,286.265,1.578,Finding,0,-1,6.181,42.857,6.281,24.795,0,0,0
5481.32,0.169,1.551,0.809,358.663,90.338,355.709,-0.265,1.390,0.898,11.611,286.276,1.583,Finding,0,-1,6.206,42.857,6.307,24.795,0,0,0
5492.48,0.146,1.551,0.819,358.687,90.422,355.696,-0.289,1.390,0.908,11.605,286.285,1.578,Finding,0,-1,6.232,42.857,6.332,24.795,0,0,0
5503.70,0.123,1.550,0.830,358.703,90.515,355.684,-0.312,1.390,0.919,11.609,286.307,1.583,Finding,0,-1,6.257,42.857,6.358,24.795,0,0,0
5515.05,0.099,1.550,0.840,358.728,90.603,355.653,-0.336,1.390,0.929,11.623,286.316,1.582,Finding,0,-1,6.283,42.857,6.384,24.795,0,0,0
5526.84,0.076,1.550,0.851,358.736,90.684,355.630,-0.359,1.390,0.940,11.599,286.346,1.584,Finding,0,-1,6.308,42.857,6.409,24.795,0,0,0
5537.55,0.052,1.550,0.861,358.740,90.773,355.616,-0.383,1.389,0.950,11.592,286.335,1.588,Finding,0,-1,6.334,42.857,6.435,24.795,0,0,0
5548.42,0.030,1.549,0.871,358.741,90.840,355.607,-0.404,1.389,0.960,11.612,286.299,1.577,Finding,0,-1,6.358,42.857,6.459,24.795,0,0,0
5559.58,0.012,1.549,0.880,358.761,90.922,355.577,-0.423,1.389,0.969,11.620,286.336,1.581,Finding,0,-1,6.378,42.857,6.480,24.795,0,0,0
5570.82,-0.006,1.549,0.888,358.756,90.994,355.562,-0.440,1.389,0.978,11.603,286.391,1.593,Finding,0,-1,6.398,42.857,6.499,24.795,0,0,0
5581.94,-0.023,1.549,0.896,358.756,91.073,355.548,-0.457,1.389,0.986,11.620,286.381,1.590,Finding,0,-1,6.417,42.857,6.518,24.795,0,0,0
5593.42,-0.039,1.549,0.904,358.762,91.151,355.542,-0.474,1.389,0.994,11.612,286.339,1.577,Finding,0,-1,6.435,42.857,6.536,24.795,0,0,0
5604.29,-0.055,1.549,0.911,358.788,91.215,355.519,-0.489,1.389,1.002,11.604,286.344,1.583,Finding,0,-1,6.452,42.857,6.553,24.795,0,0,0
5615.35,-0.070,1.549,0.918,358.787,91.284,355.511,-0.504,1.389,1.009,11.604,286.390,1.591,Finding,0,-1,6.469,42.857,6.570,24.795,0,0,0
5626.63,-0.084,1.549,0.925,358.812,91.346,355.514,-0.519,1.389,1.016,11.623,286.399,1.590,Finding,0,-1,6.485,42.857,6.586,24.795,0,0,0
5637.77,-0.098,1.549,0.932,358.808,91.403,355.493,-0.532,1.389,1.023,11.626,286.391,1.592,Finding,0,-1,6.500,42.857,6.601,24.795,0,0,0
5648.96,-0.111,1.549,0.938,358.811,91.460,355.487,-0.546,1.389,1.029,11.606,286.365,1.589,Finding,0,-1,6.515,42.857,6.616,24.795,0,0,0
5660.17,-0.124,1.549,0.944,358.821,91.517,355.469,-0.558,1.389,1.035,11.603,286.364,1.583,Finding,0,-1,6.529,42.857,6.630,24.795,0,0,0
5671.32,-0.136,1.549,0.950,358.807,91.566,355.450,-0.571,1.389,1.041,11.614,286.390,1.593,Finding,0,-1,6.542,42.857,6.644,24.795,0,0,0
5682.43,-0.148,1.549,0.956,358.818,91.629,355.439,-0.582,1.389,1.047,11.621,286.400,1.589,Finding,0,-1,6.555,42.857,6.657,24.795,0,0,0
5693.88,-0.159,1.549,0.961,358.802,91.671,355.417,-0.593,1.389,1.053,11.602,286.408,1.589,Finding,0,-1,6.568,42.857,6.669,24.795,0,0,0
5705.04,-0.170,1.549,0.966,358.818,91.708,355.398,-0.604,1.389,1.058,11.594,286.388,1.592,Finding,0,-1,6.580,42.857,6.681,24.795,0,0,0
5716.55,-0.180,1.549,0.971,358.831,91.753,355.375,-0.615,1.389,1.063,11.633,286.388,1.585,Finding,0,-1,6.591,42.857,6.693,24.795,0,0,0
5727.81,-0.200,1.549,0.981,358.812,91.802,355.356,-0.634,1.389,1.072,11.619,286.424,1.591,Finding,0,-1,6.613,42.857,6.715,24.795,0,0,0
5739.03,-0.209,1.549,0.985,358.812,91.838,355.337,-0.643,1.389,1.077,11.620,286.428,1.600,Finding,0,-1,6.623,42.857,6.725,24.795,0,0,0
5750.36,-0.218,1.549,0.989,358.797,91.877,355.325,-0.652,1.389,1.081,11.631,286.415,1.594,Finding,0,-1,6.633,42.857,6.735,24.795,0,0,0
5761.73,-0.226,1.549,0.993,358.794,91.912,355.309,-0.661,1.389,1.085,11.614,286.408,1.594,Finding,0,-1,6.642,42.857,6.744,24.795,0,0,0
5773.52,-0.235,1.549,0.997,358.802,91.946,355.296,-0.669,1.389,1.089,11.613,286.423,1.603,Finding,0,-1,6.651,42.857,6.753,24.795,0,0,0
5784.34,-0.243,1.549,1.001,358.796,91.972,355.280,-0.677,1.389,1.093,11.629,286.435,1.602,Finding,0,-1,6.660,42.857,6.762,24.795,0,0,0
5795.63,-0.249,1.549,1.004,358.811,91.995,355.267,-0.683,1.389,1.096,11.636,286.438,1.598,Finding,0,-1,6.667,42.857,6.769,24.795,0,0,0
5806.67,-0.253,1.549,1.006,358.817,92.012,355.272,-0.687,1.388,1.099,11.621,286.440,1.598,Finding,0,-1,6.672,42.857,6.774,24.795,0,0,0
5818.86,-0.256,1.549,1.008,358.809,92.035,355.271,-0.690,1.388,1.101,11.630,286.439,1.600,Finding,0,-1,6.676,42.857,6.778,24.795,0,0,0
5829.12,-0.257,1.548,1.010,358.792,92.043,355.268,-0.691,1.388,1.103,11.637,286.431,1.593,Finding,0,-1,6.678,42.857,6.779,24.795,0,0,0
5840.34,-0.256,1.548,1.011,358.784,92.070,355.255,-0.690,1.388,1.104,11.630,286.442,1.602,Finding,0,-1,6.679,42.857,6.781,24.795,0,0,0
5851.43,-0.252,1.548,1.011,358.765,92.087,355.219,-0.686,1.387,1.104,11.631,286.457,1.607,Finding,0,-1,6.683,42.857,6.785,24.795,0,0,0
5862.76,-0.246,1.547,1.011,358.759,92.111,355.189,-0.680,1.387,1.105,11.637,286.477,1.603,Finding,0,-1,6.688,42.857,6.790,24.795,0,0,0
5873.70,-0.239,1.547,1.011,358.768,92.133,355.178,-0.673,1.387,1.105,11.647,286.483,1.600,Finding,0,-1,6.696,42.857,6.798,24.795,0,0,0
5884.95,-0.229,1.547,1.011,358.761,92.167,355.158,-0.663,1.387,1.104,11.629,286.487,1.605,Finding,0,-1,6.705,42.857,6.807,24.795,0,0,0
5896.09,-0.219,1.547,1.010,358.765,92.181,355.153,-0.652,1.387,1.104,11.618,286.501,1.607,Finding,0,-1,6.716,42.857,6.818,24.795,0,0,0
5907.21,-0.207,1.547,1.009,358.782,92.217,355.149,-0.641,1.386,1.103,11.649,286.500,1.605,Finding,0,-1,6.728,42.857,6.830,24.795,0,0,0
5918.32,-0.194,1.546,1.008,358.787,92.248,355.141,-0.628,1.386,1.102,11.646,286.509,1.604,Finding,0,-1,6.741,42.857,6.843,24.795,0,0,0
5929.70,-0.180,1.546,1.007,358.794,92.270,355.137,-0.614,1.386,1.101,11.642,286.513,1.602,Finding,0,-1,6.755,42.857,6.857,24.795,0,0,0
5940.93,-0.166,1.546,1.005,358.812,92.315,355.119,-0.599,1.386,1.099,11.651,286.510,1.602,Finding,0,-1,6.769,42.857,6.871,24.795,0,0,0
5952.32,-0.151,1.546,1.003,358.818,92.347,355.107,-0.584,1.385,1.097,11.653,286.532,1.602,Finding,0,-1,6.785,42.857,6.887,24.795,0,0,0
5963.46,-0.135,1.545,1.001,358.825,92.392,355.118,-0.569,1.385,1.095,11.633,286.547,1.609,Finding,0,-1,6.800,42.857,6.902,24.795,0,0,0
5974.59,-0.119,1.545,0.998,358.812,92.436,355.113,-0.553,1.385,1.092,11.655,286.530,1.603,Finding,0,-1,6.816,42.857,6.918,24.795,0,0,0
5985.86,-0.103,1.545,0.995,358.832,92.463,355.125,-0.537,1.385,1.090,11.661,286.536,1.609,Finding,0,-1,6.833,42.857,6.935,24.795,0,0,0
5996.96,-0.087,1.544,0.992,358.818,92.507,355.135,-0.520,1.384,1.087,11.649,286.546,1.608,Finding,0,-1,6.849,42.857,6.952,24.795,0,0,0
6008.13,-0.070,1.544,0.988,358.806,92.559,355.135,-0.504,1.384,1.083,11.658,286.540,1.610,Finding,0,-1,6.866,42.857,6.969,24.795,0,0,0
6019.35,-0.053,1.544,0.985,358.810,92.589,355.145,-0.487,1.384,1.080,11.668,286.546,1.609,Finding,0,-1,6.884,42.857,6.986,24.795,0,0,0
6030.47,-0.036,1.544,0.981,358.803,92.640,355.145,-0.470,1.384,1.076,11.659,286.556,1.611,Finding,0,-1,6.901,42.857,7.003,24.795,0,0,0
6041.79,-0.019,1.544,0.977,358.815,92.685,355.152,-0.453,1.384,1.072,11.671,286.560,1.605,Finding,0,-1,6.919,42.857,7.021,24.795,0,0,0
6052.77,-0.002,1.544,0.973,358.822,92.728,355.151,-0.435,1.383,1.068,11.673,286.565,1.602,Finding,0,-1,6.936,42.857,7.038,24.795,0,0,0
6062.48,0.015,1.543,0.969,358.830,92.783,355.153,-0.418,1.383,1.065,11.670,286.568,1.602,Finding,0,-1,6.954,42.857,7.056,24.795,0,0,0
6073.38,0.033,1.543,0.965,358.842,92.821,355.166,-0.401,1.383,1.061,11.677,286.563,1.604,Finding,0,-1,6.972,42.857,7.074,24.795,0,0,0
6084.37,0.048,1.543,0.962,358.830,92.871,355.180,-0.385,1.383,1.057,11.658,286.557,1.606,Finding,0,-1,6.988,42.857,7.090,24.795,0,0,0
6095.80,0.063,1.543,0.959,358.838,92.915,355.165,-0.370,1.383,1.054,11.667,286.560,1.601,Finding,0,-1,7.003,42.857,7.105,24.795,0,0,0
6106.83,0.077,1.543,0.955,358.845,92.966,355.141,-0.356,1.383,1.051,11.683,286.563,1.602,Finding,0,-1,7.017,42.857,7.120,24.795,0,0,0
6117.94,0.091,1.543,0.952,358.834,93.024,355.153,-0.342,1.383,1.048,11.674,286.592,1.610,Finding,0,-1,7.032,42.857,7.134,24.795,0,0,0
6129.11,0.104,1.543,0.949,358.840,93.069,355.156,-0.329,1.383,1.045,11.666,286.587,1.605,Finding,0,-1,7.045,42.857,7.147,24.795,0,0,0
6140.22,0.117,1.543,0.946,358.841,93.118,355.169,-0.316,1.383,1.042,11.675,286.570,1.607,Finding,0,-1,7.058,42.857,7.160,24.795,0,0,0
6151.40,0.129,1.543,0.943,358.823,93.176,355.178,-0.304,1.383,1.039,11.674,286.569,1.612,Finding,0,-1,7.071,42.857,7.173,24.795,0,0,0
6162.58,0.141,1.543,0.941,358.830,93.218,355.186,-0.293,1.383,1.037,11.660,286.594,1.614,Finding,0,-1,7.082,42.857,7.185,24.795,0,0,0
6173.88,0.152,1.543,0.938,358.835,93.269,355.202,-0.281,1.383,1.034,11.667,286.592,1.613,Finding,0,-1,7.094,42.857,7.196,24.795,0,0,0
6184.92,0.162,1.543,0.936,358.835,93.326,355.202,-0.271,1.383,1.032,11.669,286.576,1.609,Finding,0,-1,7.105,42.857,7.207,24.795,0,0,0
6196.24,0.173,1.543,0.933,358.831,93.378,355.209,-0.260,1.383,1.029,11.664,286.583,1.615,Finding,0,-1,7.116,42.857,7.218,24.795,0,0,0
6207.23,0.183,1.543,0.931,358.838,93.431,355.211,-0.250,1.383,1.027,11.662,286.589,1.618,Finding,0,-1,7.126,42.857,7.228,24.795,0,0,0
6218.51,0.192,1.543,0.929,358.821,93.482,355.211,-0.241,1.383,1.025,11.665,286.586,1.616,Finding,0,-1,7.135,42.857,7.238,24.795,0,0,0
6229.83,0.201,1.543,0.927,358.836,93.530,355.207,-0.232,1.383,1.023,11.669,286.584,1.615,Finding,0,-1,7.145,42.857,7.247,24.795,0,0,0
6240.76,0.210,1.543,0.924,358.832,93.587,355.195,-0.223,1.383,1.021,11.659,286.583,1.615,Finding,0,-1,7.154,42.857,7.256,24.795,0,0,0
6251.92,0.218,1.543,0.923,358.828,93.633,355.195,-0.214,1.383,1.019,11.656,286.586,1.610,Finding,0,-1,7.163,42.857,7.265,24.795,0,0,0
6263.41,0.226,1.543,0.921,358.843,93.681,355.185,-0.206,1.383,1.017,11.653,286.593,1.619,Finding,0,-1,7.171,42.857,7.273,24.795,0,0,0
6274.25,0.234,1.543,0.919,358.839,93.724,355.187,-0.199,1.383,1.016,11.667,286.588,1.610,Finding,0,-1,7.179,42.857,7.281,24.795,0,0,0
6285.45,0.242,1.543,0.917,358.850,93.770,355.175,-0.191,1.383,1.014,11.662,286.596,1.610,Finding,0,-1,7.186,42.857,7.289,24.795,0,0,0
6296.64,0.249,1.543,0.915,358.852,93.805,355.160,-0.184,1.383,1.012,11.653,286.591,1.617,Finding,0,-1,7.194,42.857,7.296,24.795,0,0,0
6307.77,0.256,1.543,0.914,358.869,93.846,355.162,-0.177,1.383,1.011,11.665,286.582,1.616,Finding,0,-1,7.201,42.857,7.303,24.795,0,0,0
6319.20,0.262,1.543,0.912,358.870,93.875,355.157,-0.171,1.383,1.009,11.656,286.581,1.613,Finding,0,-1,7.208,42.857,7.310,24.795,0,0,0
6330.25,0.269,1.543,0.911,358.867,93.911,355.151,-0.164,1.383,1.008,11.659,286.581,1.614,Finding,0,-1,7.214,42.857,7.316,24.795,0,0,0
6341.33,0.275,1.543,0.909,358.879,93.941,355.148,-0.158,1.383,1.007,11.656,286.581,1.616,Finding,0,-1,7.220,42.857,7.322,24.795,0,0,0
6352.81,0.280,1.543,0.908,358.879,93.971,355.141,-0.152,1.383,1.005,11.670,286.578,1.617,Finding,0,-1,7.226,42.857,7.328,24.795,0,0,0
6363.69,0.286,1.543,0.907,358.896,93.995,355.141,-0.147,1.383,1.004,11.653,286.588,1.619,Finding,0,-1,7.232,42.857,7.334,24.795,0,0,0
